date	MCP9808_temp	MCP9808_temp2	MCP9808_temp3	DHT22_hum	DHT22_temp
07:July:2016:05:03:54	24.3125	27.9375	35.6875	79.10	21.30
07:July:2016:05:04:25	24.3125	27.9375	35.6875	78.90	21.40
07:July:2016:05:04:56	24.4375	27.8750	35.6875	78.70	21.30
07:July:2016:05:05:27	24.3750	27.9375	35.6875	78.70	21.40
07:July:2016:05:05:58	24.3125	27.9375	35.6875	78.60	21.40
07:July:2016:05:06:29	24.5000	27.8750	35.6875	78.50	21.40
07:July:2016:05:07:00	24.3125	27.8750	35.7500	78.20	21.40
07:July:2016:05:07:31	24.4375	27.8750	35.7500	78.20	21.40
07:July:2016:05:08:02	24.0625	27.8750	35.7500	78.00	21.40
07:July:2016:05:08:33	24.0000	27.8125	35.6875	78.20	21.40
07:July:2016:05:09:04	23.9375	27.8125	35.7500	78.30	21.40
07:July:2016:05:09:35	23.6875	27.8750	35.6875	78.20	21.40
07:July:2016:05:10:06	23.8750	27.9375	35.7500	78.20	21.40
07:July:2016:05:10:37	23.7500	27.8750	35.6875	78.00	21.40
07:July:2016:05:11:08	23.6250	27.8125	35.6875	77.70	21.40
07:July:2016:05:11:39	23.5625	27.9375	35.6875	77.60	21.40
07:July:2016:05:12:10	23.3750	27.8750	35.6875	77.40	21.40
07:July:2016:05:12:41	23.6875	27.8750	35.6250	77.80	21.40
07:July:2016:05:13:13	23.5000	27.8750	35.6250	77.60	21.40
07:July:2016:05:13:44	23.2500	27.9375	35.6875	78.00	21.40
07:July:2016:05:14:15	23.0625	27.9375	35.5625	78.10	21.40
07:July:2016:05:15:21	23.0625	27.9375	35.5625	78.10	21.40
07:July:2016:05:15:52	23.0625	27.8750	35.6250	78.00	21.40
07:July:2016:05:16:23	22.7500	27.8750	35.5625	77.80	21.40
07:July:2016:05:16:54	23.0625	27.8750	35.5625	77.70	21.40
07:July:2016:05:17:26	23.5625	27.8750	35.5625	77.90	21.40
07:July:2016:05:17:57	24.1250	27.8750	35.6250	78.20	21.40
07:July:2016:05:18:28	23.3125	27.7500	35.5625	78.40	21.40
07:July:2016:05:18:59	23.5625	27.7500	35.5625	78.80	21.40
07:July:2016:05:19:30	23.1875	27.6875	35.5625	78.50	21.40
07:July:2016:05:20:01	23.0000	27.6875	35.5625	78.30	21.40
07:July:2016:05:20:32	22.6875	27.7500	35.5000	78.60	21.40
07:July:2016:05:21:03	22.6875	27.7500	35.5000	78.40	21.40
07:July:2016:05:21:34	22.6875	27.6875	35.5000	78.50	21.40
07:July:2016:05:22:05	23.3125	27.6875	35.6250	78.80	21.40
07:July:2016:05:22:36	23.6250	27.7500	35.5000	78.70	21.40
07:July:2016:05:23:07	23.4375	27.7500	35.5000	78.90	21.40
07:July:2016:05:23:38	23.3125	27.6875	35.5000	78.90	21.40
07:July:2016:05:24:09	22.9375	27.7500	35.5000	78.90	21.40
07:July:2016:05:24:40	23.0000	27.7500	35.5000	79.20	21.40
07:July:2016:05:25:11	23.4375	27.7500	35.5000	79.20	21.40
07:July:2016:05:25:42	23.4375	27.8125	35.5625	79.30	21.40
07:July:2016:05:26:13	22.8750	27.7500	35.5625	79.30	21.40
07:July:2016:05:26:44	22.6250	27.7500	35.5000	79.20	21.40
07:July:2016:05:27:15	22.1875	27.7500	35.5625	79.30	21.40
07:July:2016:05:27:46	22.1250	27.6875	35.5625	79.20	21.40
07:July:2016:05:28:17	22.3750	27.6875	35.6250	79.30	21.40
07:July:2016:05:28:49	22.7500	27.6250	35.6875	79.30	21.40
07:July:2016:05:29:20	22.5000	27.6875	35.5625	79.50	21.40
07:July:2016:05:29:51	22.1250	27.6875	35.6250	79.60	21.30
07:July:2016:05:30:22	21.8750	27.6875	35.6875	79.40	21.30
07:July:2016:05:30:53	21.8125	27.6875	35.6875	79.40	21.30
07:July:2016:05:31:24	22.0000	27.6250	35.6875	79.70	21.30
07:July:2016:05:31:55	21.8750	27.6250	35.6875	79.90	21.30
07:July:2016:05:32:26	21.9375	27.6250	35.7500	79.90	21.30
07:July:2016:05:32:57	22.2500	27.6250	35.7500	80.00	21.30
07:July:2016:05:33:28	22.4375	27.6250	35.7500	80.10	21.30
07:July:2016:05:33:59	22.3750	27.6250	35.7500	80.50	21.20
07:July:2016:05:34:30	22.3125	27.6875	35.8125	80.50	21.20
07:July:2016:05:35:01	22.1875	27.6250	35.8125	80.50	21.20
07:July:2016:05:35:32	22.3125	27.6875	35.8125	80.20	21.30
07:July:2016:05:36:03	22.5625	27.6250	35.7500	80.10	21.30
07:July:2016:05:36:34	22.7500	27.5625	35.8125	80.30	21.20
07:July:2016:05:37:05	22.5625	27.5625	35.7500	80.10	21.30
07:July:2016:05:37:36	22.6875	27.5625	35.8125	80.20	21.30
07:July:2016:05:38:07	22.4375	27.5625	35.7500	80.10	21.30
07:July:2016:05:38:38	22.3125	27.6250	35.8125	79.90	21.30
07:July:2016:05:39:09	22.1250	27.6875	35.8125	80.10	21.30
07:July:2016:05:39:41	22.3125	27.6875	35.8125	80.10	21.30
07:July:2016:05:40:12	22.1250	27.6250	35.8125	80.10	21.30
07:July:2016:05:40:43	21.8750	27.6250	35.7500	80.00	21.30
07:July:2016:05:41:14	22.0000	27.6250	35.6875	79.90	21.30
07:July:2016:05:41:45	22.0000	27.5625	35.6875	79.80	21.30
07:July:2016:05:42:16	21.9375	27.5000	35.6250	79.90	21.30
07:July:2016:05:42:47	22.1875	27.5000	35.6250	79.60	21.30
07:July:2016:05:43:18	22.6250	27.5000	35.6250	79.60	21.30
07:July:2016:05:43:49	23.3750	27.5000	35.6250	79.90	21.30
07:July:2016:05:44:20	23.7500	27.5000	35.6250	80.30	21.30
07:July:2016:05:44:51	23.7500	27.4375	35.6250	80.30	21.30
07:July:2016:05:45:22	24.0000	27.4375	35.6250	80.20	21.30
07:July:2016:05:45:53	24.3750	27.4375	35.5625	80.20	21.30
07:July:2016:05:46:24	24.6875	27.5000	35.5625	80.30	21.30
07:July:2016:05:46:55	25.0000	27.4375	35.5625	80.60	21.30
07:July:2016:05:47:26	25.0625	27.5000	35.5625	80.50	21.30
07:July:2016:05:47:57	24.9375	27.3750	35.5625	80.60	21.20
07:July:2016:05:48:28	24.9375	27.4375	35.5625	80.50	21.30
07:July:2016:05:48:59	24.7500	27.4375	35.5625	80.50	21.30
07:July:2016:05:49:30	24.5000	27.3125	35.5000	80.50	21.30
07:July:2016:05:50:01	23.9375	27.3750	35.5625	80.30	21.30
07:July:2016:05:50:33	23.5625	27.4375	35.5625	80.20	21.30
07:July:2016:05:51:04	23.4375	27.5000	35.6250	79.90	21.30
07:July:2016:05:51:35	23.3750	27.5000	35.6875	80.00	21.30
07:July:2016:05:52:06	23.1875	27.5000	35.6875	80.20	21.30
07:July:2016:05:52:37	23.4375	27.5000	35.6875	79.80	21.30
07:July:2016:05:53:08	22.7500	27.5000	35.6250	79.90	21.30
07:July:2016:05:53:39	22.6875	27.5000	35.6875	80.10	21.30
07:July:2016:05:54:10	22.5000	27.5625	35.6250	80.10	21.30
07:July:2016:05:54:41	22.1250	27.5625	35.6875	79.70	21.30
07:July:2016:05:55:12	22.3125	27.6250	35.6875	79.60	21.30
07:July:2016:05:55:43	22.0625	27.5625	35.6875	79.50	21.30
07:July:2016:05:56:14	22.3750	27.5625	35.6250	79.40	21.40
07:July:2016:05:56:45	22.3125	27.5000	35.6875	79.90	21.40
07:July:2016:05:57:16	22.4375	27.6250	35.6875	79.60	21.30
07:July:2016:05:57:47	22.3125	27.6250	35.6250	79.60	21.30
07:July:2016:05:58:18	22.3750	27.6250	35.6250	79.50	21.30
07:July:2016:05:58:49	22.1875	27.5000	35.6875	79.20	21.30
07:July:2016:05:59:20	22.0625	27.5000	35.6875	79.20	21.30
07:July:2016:05:59:51	22.5625	27.5625	35.6875	79.60	21.30
07:July:2016:06:00:22	22.8750	27.5000	35.6875	79.60	21.30
07:July:2016:06:00:54	22.7500	27.6875	35.6250	79.60	21.30
07:July:2016:06:01:25	23.1875	27.6250	35.6250	79.80	21.30
07:July:2016:06:01:56	23.0000	27.6250	35.6250	79.80	21.30
07:July:2016:06:02:27	23.2500	27.6875	35.5625	79.70	21.30
07:July:2016:06:02:58	23.1250	27.7500	35.5625	79.50	21.30
07:July:2016:06:03:29	23.2500	27.7500	35.5625	79.60	21.30
07:July:2016:06:04:00	23.3125	27.6875	35.5625	79.60	21.20
07:July:2016:06:04:31	23.3750	27.7500	35.5000	79.90	21.30
07:July:2016:06:05:02	23.6250	27.8125	35.5625	79.90	21.30
07:July:2016:06:05:33	23.6250	27.6875	35.5625	79.80	21.30
07:July:2016:06:06:04	23.6250	27.6875	35.5625	79.50	21.30
07:July:2016:06:06:35	23.6875	27.6875	35.5625	79.80	21.30
07:July:2016:06:07:06	23.8125	27.6875	35.5625	79.60	21.30
07:July:2016:06:07:37	23.6250	27.6875	35.6250	79.40	21.30
07:July:2016:06:08:08	23.5625	27.6250	35.6875	79.20	21.30
07:July:2016:06:08:39	23.4375	27.6875	35.6875	79.30	21.40
07:July:2016:06:09:10	23.4375	27.6250	35.5625	79.30	21.40
07:July:2016:06:09:41	23.2500	27.6875	35.6250	79.40	21.40
07:July:2016:06:10:12	23.2500	27.7500	35.6875	79.40	21.40
07:July:2016:06:10:43	23.0000	27.7500	35.6250	79.30	21.40
07:July:2016:06:11:15	23.3125	27.7500	35.6875	79.40	21.50
07:July:2016:06:11:46	23.3125	27.7500	35.9375	79.40	21.60
07:July:2016:06:12:17	23.3750	27.7500	36.0625	79.50	21.60
07:July:2016:06:12:48	23.6875	27.6875	36.0625	79.40	21.50
07:July:2016:06:13:19	23.5000	27.6875	35.8750	79.40	21.50
07:July:2016:06:13:50	23.1875	27.6875	35.8125	79.10	21.50
07:July:2016:06:14:21	23.3125	27.6875	35.9375	79.10	21.50
07:July:2016:06:14:52	23.0000	27.5625	35.9375	79.50	21.60
07:July:2016:06:15:23	22.5000	27.4375	36.0000	79.50	21.50
07:July:2016:06:15:54	22.6875	27.5000	36.0000	79.50	21.50
07:July:2016:06:16:25	22.8125	27.4375	35.8750	79.70	21.50
07:July:2016:06:16:56	23.0000	27.5000	35.8750	79.60	21.50
07:July:2016:06:18:04	22.6250	27.5000	35.8125	79.40	21.40
07:July:2016:06:18:35	22.6250	27.5000	35.7500	85.00	21.60
07:July:2016:06:19:06	22.7500	27.5000	35.6875	79.30	21.60
07:July:2016:06:19:37	22.6875	27.4375	35.6875	79.40	21.60
07:July:2016:06:20:08	23.0625	27.5000	35.6250	79.20	21.60
07:July:2016:06:20:39	23.1250	27.5000	35.6250	79.00	21.50
07:July:2016:06:21:10	23.2500	27.5000	35.6250	78.90	21.50
07:July:2016:06:21:41	23.5625	27.5625	35.6250	79.00	21.50
07:July:2016:06:22:12	23.0000	27.5000	35.6250	79.00	21.50
07:July:2016:06:22:43	22.8125	27.5000	35.5625	78.60	21.50
07:July:2016:06:23:14	22.8125	27.5000	35.5625	78.70	21.50
07:July:2016:06:23:45	22.8125	27.5000	35.5000	78.60	21.50
07:July:2016:06:24:16	22.3750	27.5625	35.5000	78.60	21.50
07:July:2016:06:24:47	22.5625	27.5625	35.6250	78.80	21.50
07:July:2016:06:25:18	23.0625	27.6250	35.5625	78.50	21.50
07:July:2016:06:25:49	23.1875	27.6250	35.5000	78.00	21.50
07:July:2016:06:26:20	23.0625	27.5625	35.6250	78.10	21.50
07:July:2016:06:26:51	23.2500	27.6875	35.6875	78.20	21.50
07:July:2016:06:27:23	23.0000	27.6250	35.7500	78.00	21.50
07:July:2016:06:27:54	22.8125	27.6250	35.8125	78.30	21.50
07:July:2016:06:28:25	22.6250	27.6875	35.6875	78.40	21.50
07:July:2016:06:28:56	22.6250	27.5625	35.8125	78.60	21.50
07:July:2016:06:29:27	22.8125	27.5625	35.8125	78.30	21.50
07:July:2016:06:29:58	23.1875	27.5625	35.8125	78.90	21.50
07:July:2016:06:30:29	22.8125	27.5625	35.8125	78.60	21.50
07:July:2016:06:31:00	22.7500	27.5000	35.8125	79.10	21.50
07:July:2016:06:31:31	22.4375	27.5625	35.8125	79.40	21.50
07:July:2016:06:32:02	22.6875	27.5625	35.8125	78.60	21.50
07:July:2016:06:32:33	23.0625	27.5625	35.7500	77.90	21.50
07:July:2016:06:33:04	23.0000	27.5625	35.6875	78.70	21.50
07:July:2016:06:33:35	23.1250	27.5625	35.6875	78.70	21.50
07:July:2016:06:34:06	22.5625	27.5000	35.6250	79.00	21.50
07:July:2016:06:34:37	22.9375	27.5625	35.6875	78.90	21.50
07:July:2016:06:35:08	23.9375	27.5625	35.6875	78.70	21.50
07:July:2016:06:35:39	25.0625	27.5625	35.6250	78.40	21.50
07:July:2016:06:36:10	26.0625	27.5625	35.6250	78.50	21.50
07:July:2016:06:36:41	26.8750	27.5625	35.6250	78.50	21.50
07:July:2016:06:37:13	27.5000	27.6250	35.6250	78.60	21.50
07:July:2016:06:37:44	27.5625	27.5625	35.5625	78.80	21.50
07:July:2016:06:38:15	27.7500	27.5000	35.6250	79.20	21.50
07:July:2016:06:38:46	27.6875	27.5000	35.6250	79.20	21.50
07:July:2016:06:39:17	27.4375	27.5625	35.5625	79.20	21.50
07:July:2016:06:39:48	28.0625	27.5625	35.6250	79.40	21.50
07:July:2016:06:40:19	28.0000	27.5625	35.6250	79.40	21.50
07:July:2016:06:40:50	27.7500	27.4375	35.6250	79.40	21.50
07:July:2016:06:41:21	27.7500	27.5000	35.6875	79.70	21.50
07:July:2016:06:41:52	27.1875	27.5000	35.6250	80.10	21.60
07:July:2016:06:42:23	27.3125	27.5000	35.6250	79.50	21.60
07:July:2016:06:42:54	26.8750	27.4375	35.6250	79.60	21.60
07:July:2016:06:43:25	26.3750	27.4375	35.5625	79.80	21.50
07:July:2016:06:43:56	26.1250	27.4375	35.5625	79.40	21.50
07:July:2016:06:44:27	26.3125	27.5000	35.5625	79.90	21.60
07:July:2016:06:44:58	25.8750	27.5000	35.5000	79.80	21.50
07:July:2016:06:45:29	26.0625	27.5000	35.5000	79.80	21.50
07:July:2016:06:46:00	27.0625	27.4375	35.5000	79.50	21.60
07:July:2016:06:46:31	27.6250	27.4375	35.5000	79.70	21.60
07:July:2016:06:47:02	28.3125	27.5625	35.5000	79.90	21.60
07:July:2016:06:47:34	28.4375	27.5000	35.5625	79.80	21.50
07:July:2016:06:48:05	27.8750	27.5000	35.5625	79.80	21.50
07:July:2016:06:48:36	28.0000	27.5000	35.6250	79.80	21.50
07:July:2016:06:49:07	28.1875	27.5625	35.6875	80.00	21.50
07:July:2016:06:49:38	27.7500	27.5000	35.6875	80.50	21.50
07:July:2016:06:50:09	27.4375	27.5000	35.6875	80.50	21.50
07:July:2016:06:50:40	26.7500	27.4375	35.6875	80.40	21.50
07:July:2016:06:51:11	26.9375	27.5000	35.6875	80.90	21.60
07:July:2016:06:51:42	27.3750	27.5000	35.6250	80.20	21.60
07:July:2016:06:52:13	28.5000	27.5000	35.6250	79.90	21.60
07:July:2016:06:52:44	29.0000	27.5000	35.6875	80.00	21.50
07:July:2016:06:53:15	28.5000	27.5000	35.6250	80.30	21.50
07:July:2016:06:53:46	29.1875	27.5000	35.6875	80.10	21.50
07:July:2016:06:54:17	29.5625	27.5000	35.6875	79.90	21.50
07:July:2016:06:54:48	28.6875	27.5000	35.6250	79.80	21.50
07:July:2016:06:55:19	28.3750	27.5000	35.6875	79.80	21.50
07:July:2016:06:55:50	28.1250	27.4375	35.6250	80.00	21.50
07:July:2016:06:56:21	28.8125	27.5000	35.6250	79.60	21.50
07:July:2016:06:56:52	29.1875	27.6250	35.6250	79.50	21.60
07:July:2016:06:57:23	29.0000	27.6250	35.6250	91.10	21.70
07:July:2016:06:57:55	28.8125	27.6250	35.6250	82.40	21.70
07:July:2016:06:58:26	29.3125	27.6250	35.6250	79.90	21.70
07:July:2016:06:58:57	29.1875	27.5625	35.6250	79.40	21.80
07:July:2016:06:59:28	29.3750	27.5625	35.6250	79.60	21.80
07:July:2016:06:59:59	29.3750	27.5625	35.6250	79.60	21.80
07:July:2016:07:00:30	28.8750	27.6250	35.6250	79.40	21.80
07:July:2016:07:01:01	28.6250	27.6250	35.6250	79.00	21.80
07:July:2016:07:01:32	28.6875	27.6250	35.5625	78.90	21.80
07:July:2016:07:02:03	28.5000	27.5625	35.5000	79.00	21.80
07:July:2016:07:02:34	28.0625	27.5625	35.5625	79.20	21.80
07:July:2016:07:03:05	28.3750	27.5625	35.5625	79.20	21.80
07:July:2016:07:03:36	28.8125	27.5625	35.5000	79.10	21.80
07:July:2016:07:04:07	28.0000	27.5625	35.5625	78.90	21.80
07:July:2016:07:04:38	28.2500	27.5625	35.5625	78.80	21.80
07:July:2016:07:05:09	28.5000	27.5625	35.6250	79.20	21.80
07:July:2016:07:05:40	28.1250	27.5000	35.6250	79.40	21.80
07:July:2016:07:06:11	28.3125	27.5625	35.5625	79.00	21.70
07:July:2016:07:06:42	28.0625	27.6250	35.6250	79.10	21.80
07:July:2016:07:07:13	27.9375	27.6250	35.6250	78.90	21.80
07:July:2016:07:07:44	27.7500	27.6875	35.6250	79.00	21.80
07:July:2016:07:08:16	26.8125	27.6875	35.6250	78.90	21.80
07:July:2016:07:08:47	26.3750	27.6875	35.6250	78.80	21.80
07:July:2016:07:09:18	26.0625	27.6250	35.6250	78.80	21.90
07:July:2016:07:09:49	26.3125	27.6250	35.6250	78.80	21.80
07:July:2016:07:10:20	26.1875	27.6250	35.6250	78.80	21.90
07:July:2016:07:10:51	26.0625	27.6250	35.6250	78.80	21.80
07:July:2016:07:11:22	25.6875	27.5625	35.6250	79.10	21.90
07:July:2016:07:11:53	25.7500	27.6250	35.5625	79.10	21.80
07:July:2016:07:12:24	25.7500	27.5625	35.6250	79.40	21.80
07:July:2016:07:12:55	25.7500	27.5625	35.6250	79.20	21.80
07:July:2016:07:13:26	25.6250	27.5625	35.6250	79.10	21.80
07:July:2016:07:13:57	25.3750	27.5625	35.6250	78.90	21.80
07:July:2016:07:14:28	25.1875	27.5625	35.6875	78.90	21.80
07:July:2016:07:14:59	26.0000	27.5625	35.6250	79.00	21.80
07:July:2016:07:15:30	26.8750	27.5625	35.6250	78.90	21.80
07:July:2016:07:16:01	26.8750	27.5000	35.6250	79.10	21.90
07:July:2016:07:16:32	26.7500	27.5625	35.6250	78.90	21.90
07:July:2016:07:17:03	26.3125	27.6875	35.6250	78.60	21.90
07:July:2016:07:17:34	27.0625	27.6875	35.5625	78.50	21.90
07:July:2016:07:18:05	27.2500	27.6250	35.5625	78.40	21.90
07:July:2016:07:18:36	27.0625	27.6250	35.5625	78.70	21.90
07:July:2016:07:19:07	26.7500	27.6250	35.5625	78.70	22.00
07:July:2016:07:19:38	26.4375	27.6875	35.5625	78.80	22.00
07:July:2016:07:20:45	26.0625	27.5625	35.6875	78.60	22.00
07:July:2016:07:21:16	26.0625	27.6250	35.6250	78.30	22.00
07:July:2016:07:21:47	26.3750	27.6250	35.6875	78.20	22.00
07:July:2016:07:22:18	25.6250	27.5625	35.6875	77.90	22.00
07:July:2016:07:22:49	26.1875	27.5625	35.7500	78.30	22.10
07:July:2016:07:23:20	26.4375	27.5625	35.8125	78.10	22.10
07:July:2016:07:23:52	25.9375	27.5625	35.7500	78.30	22.10
07:July:2016:07:24:23	25.9375	27.5625	35.8125	78.10	22.10
07:July:2016:07:24:54	26.0000	27.6250	35.8125	78.30	22.10
07:July:2016:07:25:25	26.7500	27.6250	35.6875	78.30	22.10
07:July:2016:07:25:56	26.5000	27.6250	35.6250	78.20	22.10
07:July:2016:07:26:27	27.1875	27.6250	35.6250	78.40	22.20
07:July:2016:07:26:58	26.6875	27.5625	35.6250	78.20	22.20
07:July:2016:07:27:29	26.6875	27.6250	35.5625	78.10	22.10
07:July:2016:07:28:00	26.8750	27.6875	35.5625	78.30	22.20
07:July:2016:07:28:31	27.1250	27.6875	35.6250	78.30	22.20
07:July:2016:07:29:02	26.6875	27.6875	35.6250	78.50	22.20
07:July:2016:07:29:33	26.8125	27.7500	35.6250	78.30	22.20
07:July:2016:07:30:04	27.1250	27.6875	35.6250	78.30	22.20
07:July:2016:07:30:35	27.6875	27.7500	35.6875	77.80	22.20
07:July:2016:07:31:06	27.5000	27.7500	35.7500	78.50	22.30
07:July:2016:07:31:37	27.2500	27.7500	35.6875	78.40	22.20
07:July:2016:07:32:08	26.5000	27.7500	35.6875	78.10	22.20
07:July:2016:07:32:39	26.9375	27.8125	35.6875	78.20	22.20
07:July:2016:07:33:10	27.3750	27.8125	35.7500	78.20	22.30
07:July:2016:07:33:41	27.0000	27.8125	35.7500	78.10	22.30
07:July:2016:07:34:13	26.9375	27.8125	35.6875	78.10	22.30
07:July:2016:07:34:44	26.5000	27.8750	35.6875	78.20	22.30
07:July:2016:07:35:15	26.3750	27.8125	35.6875	78.00	22.40
07:July:2016:07:35:46	26.6875	27.8125	35.7500	77.70	22.40
07:July:2016:07:36:17	27.8750	27.8125	35.7500	77.90	22.40
07:July:2016:07:36:48	27.3750	27.8125	35.7500	77.70	22.40
07:July:2016:07:37:19	27.4375	27.8750	35.8125	77.80	22.40
07:July:2016:07:37:50	27.4375	27.7500	35.7500	77.90	22.40
07:July:2016:07:38:21	28.3125	27.8125	35.7500	77.80	22.40
07:July:2016:07:38:52	28.5000	27.8125	35.6875	77.90	22.50
07:July:2016:07:39:23	29.3750	27.8750	35.7500	77.70	22.50
07:July:2016:07:39:54	28.6250	27.8125	35.7500	77.90	22.50
07:July:2016:07:40:25	28.1250	27.8125	35.6250	77.70	22.50
07:July:2016:07:40:56	28.1875	27.8750	35.6875	77.60	22.50
07:July:2016:07:41:27	27.4375	27.7500	35.6250	77.30	22.50
07:July:2016:07:41:58	27.5000	27.8125	35.6250	77.60	22.50
07:July:2016:07:42:29	27.5625	27.8125	35.6250	77.50	22.50
07:July:2016:07:43:00	27.7500	27.8125	35.5625	77.40	22.50
07:July:2016:07:43:31	27.6250	27.8125	35.6250	77.50	22.60
07:July:2016:07:44:02	27.6250	27.8750	35.6250	77.50	22.60
07:July:2016:07:44:34	27.6250	27.8125	35.6875	77.30	22.60
07:July:2016:07:45:05	27.8750	27.8125	35.6875	77.30	22.60
07:July:2016:07:45:36	28.3125	27.8125	35.6875	77.20	22.60
07:July:2016:07:46:07	28.8125	27.7500	35.7500	77.50	22.60
07:July:2016:07:46:38	28.6250	27.8125	35.6875	78.20	22.70
07:July:2016:07:47:09	28.8750	27.8125	35.6875	77.90	22.70
07:July:2016:07:47:40	29.1875	27.8125	35.6250	77.70	22.70
07:July:2016:07:48:11	29.7500	27.8125	35.6250	77.40	22.70
07:July:2016:07:48:42	30.0000	27.7500	35.6250	77.30	22.70
07:July:2016:07:49:13	30.1875	27.7500	35.6250	77.80	22.80
07:July:2016:07:49:44	30.1875	27.8125	35.5625	77.20	22.70
07:July:2016:07:50:15	30.2500	27.8125	35.5625	77.40	22.80
07:July:2016:07:50:46	30.3750	27.7500	35.5625	77.60	22.80
07:July:2016:07:51:17	30.3750	27.8125	35.5625	77.70	22.80
07:July:2016:07:51:48	30.2500	27.8125	35.5000	78.00	22.80
07:July:2016:07:52:19	30.5000	27.7500	35.5000	77.40	22.80
07:July:2016:07:52:50	31.0000	27.8125	35.5000	77.90	22.90
07:July:2016:07:53:21	31.1250	27.8125	35.5000	78.00	22.90
07:July:2016:07:53:52	31.3750	27.8750	35.5625	77.90	22.90
07:July:2016:07:54:23	31.3750	27.8750	35.5625	78.00	22.90
07:July:2016:07:54:55	31.3750	27.8750	35.5000	77.90	22.90
07:July:2016:07:55:26	31.3125	27.8750	35.4375	78.20	22.90
07:July:2016:07:55:57	31.3125	27.9375	35.3750	78.30	23.00
07:July:2016:07:56:28	30.5625	27.8750	35.4375	77.40	22.90
07:July:2016:07:56:59	29.6250	27.8750	35.5625	78.30	22.90
07:July:2016:07:57:30	28.2500	27.8750	35.5625	77.70	23.00
07:July:2016:07:58:01	28.6875	27.8125	35.5625	77.60	23.00
07:July:2016:07:58:32	28.6875	27.8125	35.5625	78.00	23.00
07:July:2016:07:59:03	28.2500	27.8125	35.5000	78.40	23.10
07:July:2016:07:59:34	27.6250	27.8125	35.5625	77.50	23.10
07:July:2016:08:00:05	27.1250	27.8750	35.5625	77.70	23.10
07:July:2016:08:00:36	27.5625	27.8750	35.5000	78.90	23.10
07:July:2016:08:01:07	27.1875	27.8750	35.5000	78.70	23.10
07:July:2016:08:01:38	26.7500	27.8750	35.4375	79.00	23.10
07:July:2016:08:02:09	26.9375	27.8750	35.3750	78.30	23.10
07:July:2016:08:02:40	26.9375	27.8750	35.3750	77.90	23.20
07:July:2016:08:03:11	26.8750	27.8750	35.4375	78.40	23.20
07:July:2016:08:03:42	26.8750	27.8125	35.3750	78.80	23.20
07:July:2016:08:04:13	26.2500	27.8125	35.3750	78.90	23.20
07:July:2016:08:04:45	25.9375	27.8125	35.3125	78.10	23.20
07:July:2016:08:05:16	26.1875	27.8125	35.2500	78.50	23.20
07:July:2016:08:05:47	25.9375	27.9375	35.2500	79.00	23.20
07:July:2016:08:06:18	25.9375	27.8750	35.2500	79.10	23.20
07:July:2016:08:06:49	25.6875	27.8750	35.3125	79.20	23.20
07:July:2016:08:07:20	26.0000	27.8750	35.3750	79.30	23.20
07:July:2016:08:07:51	26.5000	27.8750	35.3750	78.80	23.20
07:July:2016:08:08:22	26.6250	27.9375	35.3125	78.40	23.20
07:July:2016:08:08:53	26.2500	27.9375	35.2500	78.80	23.20
07:July:2016:08:09:24	26.5000	27.9375	35.3125	78.50	23.30
07:July:2016:08:09:55	26.5000	27.8750	35.3125	77.90	23.20
07:July:2016:08:10:26	26.2500	27.8750	35.3125	78.90	23.30
07:July:2016:08:10:57	26.1250	27.8750	35.3125	78.10	23.30
07:July:2016:08:11:28	26.5000	27.8750	35.3125	78.70	23.30
07:July:2016:08:11:59	26.3125	27.8750	35.3125	78.50	23.30
07:July:2016:08:12:30	26.1250	27.8750	35.4375	78.00	23.30
07:July:2016:08:13:01	26.0000	27.9375	35.4375	78.60	23.30
07:July:2016:08:13:32	26.1875	27.9375	35.5000	78.90	23.30
07:July:2016:08:14:03	25.8125	27.9375	35.5000	79.00	23.30
07:July:2016:08:14:34	26.1875	27.9375	35.6250	79.00	23.30
07:July:2016:08:15:06	27.0625	28.0625	35.6250	79.10	23.30
07:July:2016:08:15:37	27.8125	27.9375	35.6875	78.80	23.30
07:July:2016:08:16:08	28.3750	27.8750	35.8125	78.50	23.30
07:July:2016:08:16:39	29.2500	28.0000	35.8750	78.50	23.30
07:July:2016:08:17:10	29.4375	28.0625	35.9375	78.60	23.30
07:July:2016:08:17:41	29.5625	28.1250	36.0000	78.30	23.30
07:July:2016:08:18:12	29.5000	28.1250	35.9375	78.30	23.40
07:July:2016:08:18:43	29.0625	28.0625	36.0000	78.30	23.40
07:July:2016:08:19:14	28.6250	28.0625	36.0625	78.40	23.50
07:July:2016:08:19:45	28.4375	28.0625	36.1250	77.60	23.40
07:July:2016:08:20:16	28.2500	28.0625	36.1250	77.30	23.40
07:July:2016:08:20:47	27.3750	28.1875	36.1250	77.20	23.50
07:July:2016:08:21:18	27.0000	28.1250	36.1250	77.20	23.50
07:July:2016:08:21:49	26.7500	28.1250	36.1250	77.50	23.50
07:July:2016:08:22:20	25.9375	28.1875	36.0625	76.90	23.50
07:July:2016:08:23:27	25.9375	28.1250	36.0000	77.90	23.60
07:July:2016:08:23:58	24.9375	28.0625	36.0625	77.60	23.60
07:July:2016:08:24:29	24.8750	28.0625	36.0000	79.30	23.60
07:July:2016:08:25:00	24.7500	28.0625	35.9375	76.70	23.60
07:July:2016:08:25:31	25.2500	28.0625	35.9375	76.80	23.70
07:July:2016:08:26:02	25.2500	28.0625	35.9375	76.20	23.70
